Transaction_ID,Account_ID,Date,Transaction_Type,Amount,Transaction_Fee
100447,6105,1/19/2022 15:00,Withdrawal,2078.3,28.56
100448,5072,1/19/2022 16:00,Withdrawal,4266.95,24.64
100449,6037,1/19/2022 17:00,Payment,14058.79,141.35
100450,6456,1/19/2022 18:00,Transfer,10393.71,169.4
100451,5156,1/19/2022 19:00,Payment,11977.05,112.77
100452,5734,1/19/2022 20:00,Withdrawal,39998.19,657.96
100453,5131,1/19/2022 21:00,Payment,28374.77,459.16
100454,6361,1/19/2022 22:00,Withdrawal,785.65,6.83
100455,6018,1/19/2022 23:00,Withdrawal,21751.48,346.55
100456,6427,1/20/2022 0:00,Withdrawal,20690.3,335.53
100457,6399,1/20/2022 1:00,Deposit,6140.29,67.31
100458,5558,1/20/2022 2:00,Deposit,33969.02,277.06
100459,5106,1/20/2022 3:00,Payment,35253.81,451.92
100460,5264,1/20/2022 4:00,Withdrawal,36184.21,681.02
100461,6228,1/20/2022 5:00,Deposit,36559.31,533.56
100462,6102,1/20/2022 6:00,Payment,502.61,3.82
100463,5154,1/20/2022 7:00,Payment,47719.08,727.3
100464,5987,1/20/2022 8:00,Payment,40803.33,465.49
100465,5996,1/20/2022 9:00,Payment,45247.09,627.71
100466,5246,1/20/2022 10:00,Payment,1274.34,20.4
100467,5530,1/20/2022 11:00,Transfer,46726.01,594.55
100468,5857,1/20/2022 12:00,Withdrawal,40584.53,698.45
100469,5537,1/20/2022 13:00,Payment,41942.35,664.05
100470,5728,1/20/2022 14:00,Transfer,5117.73,72.81
100471,6177,1/20/2022 15:00,Withdrawal,37069.51,269.19
100472,5153,1/20/2022 16:00,Deposit,48015.88,842.16
100473,5091,1/20/2022 17:00,Payment,34088.09,648.99
100474,6456,1/20/2022 18:00,Transfer,28742.79,202.77
100475,5337,1/20/2022 19:00,Deposit,47308.67,583.01
100476,6154,1/20/2022 20:00,Transfer,22425.39,199.21
100477,5449,1/20/2022 21:00,Withdrawal,30165.03,492.23
100478,5809,1/20/2022 22:00,Withdrawal,24078.75,381.03
100479,5786,1/20/2022 23:00,Deposit,46675.89,332.02
100480,5272,1/21/2022 0:00,Transfer,4266.19,77.45
100481,5587,1/21/2022 1:00,Payment,25305.43,195.22
100482,5176,1/21/2022 2:00,Payment,34504.15,585.15
100483,5830,1/21/2022 3:00,Deposit,39699.37,470.62
100484,5642,1/21/2022 4:00,Deposit,29359.42,291.37
100485,6072,1/21/2022 5:00,Deposit,45491.43,335.44
100486,5566,1/21/2022 6:00,Transfer,47128.58,354.13
100487,5665,1/21/2022 7:00,Payment,3683.8,54.99
100488,6378,1/21/2022 8:00,Payment,20417.34,270.66
100489,6331,1/21/2022 9:00,Payment,1661.22,11.35
100490,5867,1/21/2022 10:00,Deposit,16806.12,112.44
100491,6069,1/21/2022 11:00,Payment,27074.98,164.74
100492,5301,1/21/2022 12:00,Withdrawal,45584.35,736.48
100493,5867,1/21/2022 13:00,Deposit,42404.44,664.83
100494,5911,1/21/2022 14:00,Payment,6811.24,40.03
100495,5407,1/21/2022 15:00,Transfer,5105,68.43
100496,6212,1/21/2022 16:00,Deposit,29668.73,186.03
100497,5821,1/21/2022 17:00,Withdrawal,26839.84,498.05
100498,6152,1/21/2022 18:00,Withdrawal,13685.69,254.65
100499,5560,1/21/2022 19:00,Transfer,45022.93,696.66
100500,6289,1/21/2022 20:00,Transfer,46404.64,876.72
100501,6141,1/21/2022 21:00,Deposit,20429.27,350.81
100502,5463,1/21/2022 22:00,Deposit,44569.98,776.77
100503,5143,1/21/2022 23:00,Withdrawal,19505.47,264.21
100504,5441,1/22/2022 0:00,Transfer,36972.43,354.6
100505,6223,1/22/2022 1:00,Deposit,24059.14,198.9
100506,6180,1/22/2022 2:00,Withdrawal,6567.87,65.07
100507,5486,1/22/2022 3:00,Transfer,46432.74,669.91
100508,5859,1/22/2022 4:00,Withdrawal,22977.78,174.4
100509,6157,1/22/2022 5:00,Payment,36857.11,327.28
100510,5147,1/22/2022 6:00,Transfer,18675.1,224.49
100511,6359,1/22/2022 7:00,Deposit,1434.6,12.19
100512,6094,1/22/2022 8:00,Deposit,5476.25,75.73
100513,6256,1/22/2022 9:00,Payment,25062.86,472.38
100514,6357,1/22/2022 10:00,Transfer,34653.24,562.12
100515,5810,1/22/2022 11:00,Withdrawal,17069.4,255.98
100516,5665,1/22/2022 12:00,Deposit,34926.68,479.92
100517,5089,1/22/2022 13:00,Payment,35082.46,432.19
100518,6357,1/22/2022 14:00,Payment,35344.83,275.64
100519,5198,1/22/2022 15:00,Transfer,24879.83,458.3
100520,6184,1/22/2022 16:00,Transfer,45786.86,399.63
100521,5537,1/22/2022 17:00,Deposit,24715.23,157.43
100522,6144,1/22/2022 18:00,Payment,22788.13,370.31
100523,5300,1/22/2022 19:00,Withdrawal,10369.35,79.16
100524,5723,1/22/2022 20:00,Payment,15728.93,166.39
100525,5962,1/22/2022 21:00,Withdrawal,2595.56,14.08
100526,6459,1/22/2022 22:00,Withdrawal,31860,224.8
100527,5067,1/22/2022 23:00,Deposit,12802.52,97.27
100528,5458,1/23/2022 0:00,Payment,15555.69,90.47
100529,5397,1/23/2022 1:00,Withdrawal,38655.32,574.03
100530,5619,1/23/2022 2:00,Transfer,16697.45,293.13
100531,6309,1/23/2022 3:00,Withdrawal,12488.7,132.38
100532,6163,1/23/2022 4:00,Transfer,8868.36,160.68
100533,5729,1/23/2022 5:00,Transfer,38855.49,318.62
100534,5555,1/23/2022 6:00,Payment,6920.46,68.38
100535,5780,1/23/2022 7:00,Transfer,22960.81,166.72
100536,5893,1/23/2022 8:00,Withdrawal,25593.04,366.2
100537,5609,1/23/2022 9:00,Transfer,34525.8,390.07
100538,5747,1/23/2022 10:00,Payment,31847.53,452.21
100539,5281,1/23/2022 11:00,Deposit,40630.67,667.36
100540,5660,1/23/2022 12:00,Withdrawal,2715.2,35.8
100541,5923,1/23/2022 13:00,Withdrawal,15173.82,218.72
100542,5995,1/23/2022 14:00,Payment,14366.64,273.38
100543,5745,1/23/2022 15:00,Payment,7727.84,73.31
100544,6480,1/23/2022 16:00,Payment,14814.32,153.88
100545,5086,1/23/2022 17:00,Payment,15833.38,249.62
100546,6102,1/23/2022 18:00,Withdrawal,26333.28,373.13
100547,6228,1/23/2022 19:00,Deposit,33353.37,256.09
100548,5790,1/23/2022 20:00,Transfer,19364.48,206.08
100549,6360,1/23/2022 21:00,Transfer,36113.78,434
100550,6277,1/23/2022 22:00,Deposit,17140.18,193.53
100551,5303,1/23/2022 23:00,Deposit,14869.04,114.11
100552,6403,1/24/2022 0:00,Deposit,27288.81,514.84
100553,5129,1/24/2022 1:00,Payment,1673.96,27.51
100554,5595,1/24/2022 2:00,Withdrawal,4449.56,54.38
100555,6299,1/24/2022 3:00,Withdrawal,21189.49,322.1
100556,5557,1/24/2022 4:00,Withdrawal,47174.18,870.8
100557,5898,1/24/2022 5:00,Payment,36214.83,255.05
100558,6206,1/24/2022 6:00,Withdrawal,4862.27,42.57
100559,6291,1/24/2022 7:00,Payment,42392.74,557.06
100560,6345,1/24/2022 8:00,Withdrawal,36748.89,624.19
100561,5077,1/24/2022 9:00,Deposit,30741.85,170.43
100562,5783,1/24/2022 10:00,Transfer,41104.5,812.24
100563,6362,1/24/2022 11:00,Transfer,20503.44,242.42
100564,5673,1/24/2022 12:00,Payment,11464.3,119.1
100565,5237,1/24/2022 13:00,Withdrawal,25845.16,242.71
100566,6157,1/24/2022 14:00,Transfer,27667.67,210.7
100567,6215,1/24/2022 15:00,Deposit,27147.16,458.07
100568,6379,1/24/2022 16:00,Deposit,28471.15,550.38
100569,5277,1/24/2022 17:00,Deposit,47460.89,531.78
100570,6041,1/24/2022 18:00,Payment,45161.16,870.99
100571,5523,1/24/2022 19:00,Payment,43847.99,761.07
100572,5179,1/24/2022 20:00,Withdrawal,40170.13,490.71
100573,5122,1/24/2022 21:00,Deposit,47199.69,713.21
100574,6269,1/24/2022 22:00,Withdrawal,5375.48,61.95
100575,6396,1/24/2022 23:00,Withdrawal,13623.6,182.3
100576,6074,1/25/2022 0:00,Deposit,25005.27,146.8
100577,6094,1/25/2022 1:00,Withdrawal,42403.46,654.88
100578,5479,1/25/2022 2:00,Transfer,25505.7,147.74
100579,6042,1/25/2022 3:00,Payment,37527.72,647.59
100580,5083,1/25/2022 4:00,Withdrawal,7378.52,128.2
100581,6178,1/25/2022 5:00,Deposit,12994.48,111.18
100582,5564,1/25/2022 6:00,Payment,36722.92,361.9
100583,5618,1/25/2022 7:00,Payment,8654.33,105.75
100584,5356,1/25/2022 8:00,Withdrawal,17892.12,249.59
100585,5815,1/25/2022 9:00,Transfer,13610.88,126.72
100586,5646,1/25/2022 10:00,Withdrawal,17818.15,247.45
100587,5442,1/25/2022 11:00,Transfer,35562.04,336.66
100588,6092,1/25/2022 12:00,Payment,18708.44,109.11
100589,5522,1/25/2022 13:00,Withdrawal,27985.53,140.99
100590,5142,1/25/2022 14:00,Deposit,5446.63,35.5
100591,5191,1/25/2022 15:00,Withdrawal,40348.38,681.23
100592,6410,1/25/2022 16:00,Transfer,18809.49,365.31
100593,5377,1/25/2022 17:00,Transfer,32602.44,371.81
100594,5580,1/25/2022 18:00,Withdrawal,36406.79,462.01
100595,5534,1/25/2022 19:00,Transfer,10878.22,78.35
100596,6316,1/25/2022 20:00,Payment,44291.41,587.55
100597,6032,1/25/2022 21:00,Withdrawal,31003.1,222.29
100598,6294,1/25/2022 22:00,Transfer,21721.89,307.76
100599,6410,1/25/2022 23:00,Withdrawal,9525.59,180.98
100600,5092,1/26/2022 0:00,Withdrawal,47143.9,374.11
100601,5528,1/26/2022 1:00,Deposit,37875.88,623.76
100602,6177,1/26/2022 2:00,Withdrawal,10797.22,57.79
100603,5404,1/26/2022 3:00,Deposit,17216.68,183.06
100604,5839,1/26/2022 4:00,Transfer,40578.88,270.31
100605,6172,1/26/2022 5:00,Deposit,34936.04,359.39
100606,5888,1/26/2022 6:00,Deposit,38406.32,292.01
100607,6290,1/26/2022 7:00,Deposit,22339.45,236.79
100608,5421,1/26/2022 8:00,Payment,35965.58,405.07
100609,5471,1/26/2022 9:00,Deposit,19631.44,186.67
100610,5892,1/26/2022 10:00,Withdrawal,10957.51,162.71
100611,5546,1/26/2022 11:00,Deposit,31817.51,597.62
100612,5630,1/26/2022 12:00,Withdrawal,48812.69,537.38
100613,6037,1/26/2022 13:00,Deposit,15874.75,125.17
100614,5777,1/26/2022 14:00,Payment,23317.99,211.28
100615,5363,1/26/2022 15:00,Transfer,33863.07,603.1
100616,5118,1/26/2022 16:00,Deposit,27304.56,370.65
100617,6261,1/26/2022 17:00,Deposit,42249.68,499.61
100618,5545,1/26/2022 18:00,Payment,38206.26,276.79
100619,6192,1/26/2022 19:00,Deposit,3385.71,39.77
100620,5521,1/26/2022 20:00,Withdrawal,49921.85,458.15
100621,5633,1/26/2022 21:00,Deposit,37743.92,722.7
100622,5962,1/26/2022 22:00,Deposit,43263.21,790.03
100623,5957,1/26/2022 23:00,Transfer,32734.29,204.87
100624,5882,1/27/2022 0:00,Transfer,42886.11,546.79
100625,5779,1/27/2022 1:00,Deposit,6062.96,50.78
100626,5870,1/27/2022 2:00,Payment,17713.02,197.71
100627,5515,1/27/2022 3:00,Transfer,43882.84,796.59
100628,5937,1/27/2022 4:00,Deposit,10481.93,135.35
100629,6420,1/27/2022 5:00,Transfer,4372.98,43.79
100630,5865,1/27/2022 6:00,Deposit,39511.89,320.77
100631,5105,1/27/2022 7:00,Transfer,41856.56,711.77
100632,6108,1/27/2022 8:00,Transfer,8551.28,122.86
100633,5213,1/27/2022 9:00,Withdrawal,42790.13,514.38
100634,6144,1/27/2022 10:00,Deposit,34495.01,285.01
100635,6155,1/27/2022 11:00,Deposit,26244.09,262.8
100636,5849,1/27/2022 12:00,Deposit,41597.38,806.89
100637,5196,1/27/2022 13:00,Deposit,21252.84,272.07
100638,5018,1/27/2022 14:00,Transfer,10102.7,111.24
100639,5641,1/27/2022 15:00,Withdrawal,14600.21,187.19
100640,6035,1/27/2022 16:00,Withdrawal,25505.62,425.56
100641,6104,1/27/2022 17:00,Payment,26800.87,270.73
100642,5329,1/27/2022 18:00,Deposit,40376.25,310.11
100643,5865,1/27/2022 19:00,Payment,39671.96,546.44
100644,5773,1/27/2022 20:00,Transfer,29277.64,438.52
100645,5391,1/27/2022 21:00,Payment,39148.88,614.28
100646,5636,1/27/2022 22:00,Deposit,9992.79,182.17
100647,5306,1/27/2022 23:00,Withdrawal,2978.19,31.47
100648,6290,1/28/2022 0:00,Withdrawal,43744.87,268.17
100649,6470,1/28/2022 1:00,Deposit,4239.95,82.15
100650,6464,1/28/2022 2:00,Transfer,12711.08,146.5
100651,5894,1/28/2022 3:00,Deposit,34918.29,501.04
100652,5651,1/28/2022 4:00,Transfer,20767.67,311.4
100653,5840,1/28/2022 5:00,Withdrawal,43877.54,579.08
100654,6025,1/28/2022 6:00,Transfer,15250,123.2
100655,5519,1/28/2022 7:00,Deposit,1087.63,17.76
100656,5635,1/28/2022 8:00,Deposit,15382.45,262.37
100657,6332,1/28/2022 9:00,Deposit,29114.71,387.07
100658,5739,1/28/2022 10:00,Transfer,19108.95,235.58
100659,5468,1/28/2022 11:00,Transfer,26976.2,180.99
100660,5211,1/28/2022 12:00,Transfer,43891.61,274.73
100661,6135,1/28/2022 13:00,Withdrawal,45668.01,460.95
100662,6031,1/28/2022 14:00,Payment,13665.72,132.05
100663,5803,1/28/2022 15:00,Payment,23375.95,451.27
100664,5476,1/28/2022 16:00,Deposit,27682.63,463.8
100665,5873,1/28/2022 17:00,Withdrawal,47481.07,707.41
100666,5459,1/28/2022 18:00,Transfer,49931.56,637.36
100667,5252,1/28/2022 19:00,Deposit,12152.66,91.27
100668,5751,1/28/2022 20:00,Withdrawal,36485.5,717.92
100669,6461,1/28/2022 21:00,Deposit,19212.54,204.14
100670,5980,1/28/2022 22:00,Withdrawal,901.36,5.95
100671,5853,1/28/2022 23:00,Withdrawal,958,11.89
100672,5235,1/29/2022 0:00,Payment,23298.02,421.93
100673,6329,1/29/2022 1:00,Deposit,24672.58,451.74
100674,5477,1/29/2022 2:00,Transfer,1617.2,8.35
100675,5678,1/29/2022 3:00,Payment,34502.91,631.21
100676,6043,1/29/2022 4:00,Payment,15053.17,136.57
100677,5215,1/29/2022 5:00,Transfer,28214.71,157.57
100678,5854,1/29/2022 6:00,Withdrawal,15395.49,272.76
100679,5134,1/29/2022 7:00,Transfer,8773.15,157.55
100680,5904,1/29/2022 8:00,Deposit,20655.1,288
100681,6152,1/29/2022 9:00,Transfer,11997.53,163.36
100682,5409,1/29/2022 10:00,Withdrawal,26972.65,463.84
100683,6445,1/29/2022 11:00,Transfer,10342.01,173.69
100684,6317,1/29/2022 12:00,Withdrawal,25666.1,471.01
100685,6269,1/29/2022 13:00,Withdrawal,8290.24,110.19
100686,5085,1/29/2022 14:00,Deposit,33713.25,657.9
100687,5555,1/29/2022 15:00,Transfer,37819.92,754.21
100688,6398,1/29/2022 16:00,Transfer,5964.51,40.25
100689,6469,1/29/2022 17:00,Deposit,23656.22,419.74
100690,5377,1/29/2022 18:00,Withdrawal,4008.15,50.09
100691,6413,1/29/2022 19:00,Transfer,30110.03,325.59
100692,6074,1/29/2022 20:00,Deposit,13588.01,192.9
100693,5241,1/29/2022 21:00,Withdrawal,26617.41,155.43
100694,6317,1/29/2022 22:00,Deposit,26114.32,328.96
100695,5919,1/29/2022 23:00,Transfer,46255.54,835.53
100696,5265,1/30/2022 0:00,Deposit,27679.62,227.03
100697,6143,1/30/2022 1:00,Payment,29358.42,334.56
100698,5711,1/30/2022 2:00,Withdrawal,20381.83,389.13
100699,6271,1/30/2022 3:00,Payment,47479.44,542.62
100700,5069,1/30/2022 4:00,Payment,38970.7,404.34
100701,5056,1/30/2022 5:00,Withdrawal,14627.56,169.8
100702,6405,1/30/2022 6:00,Withdrawal,42288.37,540.94
100703,5038,1/30/2022 7:00,Deposit,21903.62,317.16
100704,5800,1/30/2022 8:00,Withdrawal,41519.02,706.25
100705,6466,1/30/2022 9:00,Payment,41232.96,485.79
100706,6041,1/30/2022 10:00,Payment,9849.07,170.02
100707,5731,1/30/2022 11:00,Transfer,35206.49,457.89
100708,5824,1/30/2022 12:00,Withdrawal,14886.83,150.02
100709,5755,1/30/2022 13:00,Payment,15225.89,226.4
100710,5351,1/30/2022 14:00,Transfer,15169.23,239.16
100711,6321,1/30/2022 15:00,Transfer,36415.63,486.9
100712,5282,1/30/2022 16:00,Deposit,11876.39,69.47
100713,5109,1/30/2022 17:00,Payment,544.84,4.11
100714,6016,1/30/2022 18:00,Deposit,35904.22,333.17
100715,6203,1/30/2022 19:00,Payment,8973.64,82.91
100716,5543,1/30/2022 20:00,Deposit,5671.88,85.65
100717,5024,1/30/2022 21:00,Deposit,12257.05,64.66
100718,5842,1/30/2022 22:00,Withdrawal,19305.08,315.35
100719,5790,1/30/2022 23:00,Deposit,24057.36,216.04
100720,5737,1/31/2022 0:00,Withdrawal,2706.22,26.12
100721,5056,1/31/2022 1:00,Transfer,48543.38,627.11
100722,5179,1/31/2022 2:00,Payment,35945.12,296.15
100723,5231,1/31/2022 3:00,Transfer,16498.11,301.37
100724,5342,1/31/2022 4:00,Payment,16275.51,102.22
100725,5476,1/31/2022 5:00,Transfer,22702.86,264.85
100726,5575,1/31/2022 6:00,Payment,31499.12,558.84
100727,5454,1/31/2022 7:00,Deposit,7745.47,110.28
100728,6255,1/31/2022 8:00,Payment,9852.03,92.46
100729,5288,1/31/2022 9:00,Payment,43042.01,486.87
100730,6236,1/31/2022 10:00,Transfer,13184.62,205.69
100731,5257,1/31/2022 11:00,Transfer,19319.65,378.64
100732,5529,1/31/2022 12:00,Transfer,43627.96,802.63
100733,5686,1/31/2022 13:00,Withdrawal,33325.82,337.81
100734,5928,1/31/2022 14:00,Withdrawal,17414.74,347.82
100735,5228,1/31/2022 15:00,Payment,34343.13,173.52
100736,6249,1/31/2022 16:00,Payment,1474.32,7.98
100737,5595,1/31/2022 17:00,Deposit,36914.31,640.74
100738,5434,1/31/2022 18:00,Deposit,24607.29,196.66
100739,5881,1/31/2022 19:00,Payment,40752.52,240.91
100740,6020,1/31/2022 20:00,Withdrawal,47754.56,408.65
100741,5401,1/31/2022 21:00,Payment,46326.53,527.73
100742,5621,1/31/2022 22:00,Deposit,45508.62,726.25
100743,5087,1/31/2022 23:00,Withdrawal,25852.41,371.37
100744,5583,2/1/2022 0:00,Withdrawal,18327.03,156.96
100745,5308,2/1/2022 1:00,Deposit,23519.25,295.14
100746,5905,2/1/2022 2:00,Payment,34649.85,654.65
100747,5342,2/1/2022 3:00,Transfer,44257.89,762.35
100748,5435,2/1/2022 4:00,Payment,10745.82,105.82
100749,5176,2/1/2022 5:00,Payment,45950.56,906.79
100750,5138,2/1/2022 6:00,Deposit,40851.42,638.48
100751,5193,2/1/2022 7:00,Withdrawal,48953.37,290.62
100752,6209,2/1/2022 8:00,Deposit,44072.46,243.61
100753,6241,2/1/2022 9:00,Payment,14356.9,108.05
100754,6187,2/1/2022 10:00,Transfer,5744.82,91.45
100755,6184,2/1/2022 11:00,Transfer,6055.93,46.97
100756,5942,2/1/2022 12:00,Transfer,14915.55,189.01
100757,5524,2/1/2022 13:00,Deposit,30902.09,197.74
100758,6065,2/1/2022 14:00,Withdrawal,40313.86,758.44
100759,5914,2/1/2022 15:00,Deposit,45012.89,457.3
100760,5209,2/1/2022 16:00,Transfer,31375.79,584.28
100761,5740,2/1/2022 17:00,Payment,778.75,14.93
100762,5861,2/1/2022 18:00,Withdrawal,9722.68,49.51
100763,6298,2/1/2022 19:00,Deposit,5436.45,65.03
100764,5953,2/1/2022 20:00,Deposit,18484.56,99.26
100765,6302,2/1/2022 21:00,Withdrawal,25316.87,471.66
100766,6274,2/1/2022 22:00,Withdrawal,2648.16,33.83
100767,6333,2/1/2022 23:00,Payment,17749.66,108.7
100768,5832,2/2/2022 0:00,Withdrawal,9369.39,62.35
100769,5139,2/2/2022 1:00,Payment,32529.97,349.78
100770,5791,2/2/2022 2:00,Transfer,23481.48,448.58
100771,5545,2/2/2022 3:00,Transfer,25018.22,385.12
100772,6016,2/2/2022 4:00,Deposit,21670.74,390.38
100773,5056,2/2/2022 5:00,Transfer,47822.98,501.99
100774,5111,2/2/2022 6:00,Transfer,11129.39,62.86
100775,5004,2/2/2022 7:00,Payment,26074.88,511.45
100776,6433,2/2/2022 8:00,Deposit,36932.86,194.18
100777,6437,2/2/2022 9:00,Withdrawal,28063.8,539.24
100778,6205,2/2/2022 10:00,Deposit,46486.53,489.51
100779,6036,2/2/2022 11:00,Transfer,19209.43,98.95
100780,6362,2/2/2022 12:00,Withdrawal,23451.95,359.69
100781,6282,2/2/2022 13:00,Deposit,4881.85,96.21
100782,5089,2/2/2022 14:00,Deposit,30645.46,597.11
100783,5615,2/2/2022 15:00,Deposit,14766.49,109.48
100784,5890,2/2/2022 16:00,Deposit,8435.3,65.11
100785,5697,2/2/2022 17:00,Payment,27454.3,370.17
100786,6273,2/2/2022 18:00,Deposit,26849.36,390.92
100787,6278,2/2/2022 19:00,Transfer,4255.65,68.48
100788,5897,2/2/2022 20:00,Transfer,35061.66,270.53
100789,5970,2/2/2022 21:00,Payment,31376.72,608.24
100790,6131,2/2/2022 22:00,Withdrawal,9856.36,143.72
100791,5667,2/2/2022 23:00,Withdrawal,23737.03,420.28
100792,5593,2/3/2022 0:00,Transfer,36155.98,473.68
100793,5588,2/3/2022 1:00,Transfer,26707.07,299.5
100794,5484,2/3/2022 2:00,Payment,20076.71,394.66
100795,5981,2/3/2022 3:00,Withdrawal,16455.75,225.97
100796,5971,2/3/2022 4:00,Withdrawal,30714.5,552.96
100797,6281,2/3/2022 5:00,Deposit,46985.88,906.8
100798,5638,2/3/2022 6:00,Deposit,33751.37,510.67
100799,5996,2/3/2022 7:00,Deposit,4199.92,55.58
100800,5281,2/3/2022 8:00,Payment,23303.91,117.75
100801,5985,2/3/2022 9:00,Transfer,44595.79,249.75
100802,6111,2/3/2022 10:00,Payment,5175.89,41.47
100803,6227,2/3/2022 11:00,Withdrawal,49449.35,385.22
100804,5015,2/3/2022 12:00,Transfer,47478.93,418.83
100805,6174,2/3/2022 13:00,Deposit,4374.59,41.88
100806,5935,2/3/2022 14:00,Payment,46703.96,485.77
100807,5253,2/3/2022 15:00,Payment,18475.06,208.92
100808,6211,2/3/2022 16:00,Deposit,42313.1,274.32
100809,5328,2/3/2022 17:00,Payment,21209.98,119.53
100810,5543,2/3/2022 18:00,Deposit,22322.33,337.27
100811,5782,2/3/2022 19:00,Withdrawal,31895.03,416.55
100812,5996,2/3/2022 20:00,Transfer,38836.63,452.92
100813,6420,2/3/2022 21:00,Withdrawal,2172.56,31.54
100814,6482,2/3/2022 22:00,Withdrawal,29861.22,520.04
100815,6353,2/3/2022 23:00,Deposit,9743.28,111.22
100816,5844,2/4/2022 0:00,Payment,17624.5,257.61
100817,6192,2/4/2022 1:00,Withdrawal,17724.45,342.15
100818,5365,2/4/2022 2:00,Withdrawal,23718.49,417.31
100819,6201,2/4/2022 3:00,Withdrawal,17039.75,194.08
100820,5654,2/4/2022 4:00,Payment,5814.38,85.3
100821,6385,2/4/2022 5:00,Payment,7708.62,59.02
100822,5759,2/4/2022 6:00,Deposit,2155.18,28.9
100823,5638,2/4/2022 7:00,Withdrawal,23777.33,468.89
100824,6063,2/4/2022 8:00,Transfer,47745.16,609.93
100825,5923,2/4/2022 9:00,Payment,6225.92,117.76
100826,5415,2/4/2022 10:00,Deposit,47340.09,525.95
100827,6378,2/4/2022 11:00,Withdrawal,36801.39,735.39
100828,5254,2/4/2022 12:00,Transfer,32056.19,438.79
100829,6166,2/4/2022 13:00,Payment,32441.25,182.78
100830,5709,2/4/2022 14:00,Transfer,41423.02,571.69
100831,5576,2/4/2022 15:00,Payment,5792.53,52.82
100832,5899,2/4/2022 16:00,Deposit,25485.34,139.84
100833,5010,2/4/2022 17:00,Transfer,35006.01,606.05
100834,5025,2/4/2022 18:00,Withdrawal,29547.61,269.95
100835,5956,2/4/2022 19:00,Withdrawal,41722.56,707.12
100836,5420,2/4/2022 20:00,Payment,4077.45,38.02
100837,6244,2/4/2022 21:00,Withdrawal,34689.7,274.57
100838,5495,2/4/2022 22:00,Transfer,26934.37,528.16
100839,6260,2/4/2022 23:00,Deposit,19268.46,200.87
100840,5236,2/5/2022 0:00,Payment,17343.61,243.17
100841,6008,2/5/2022 1:00,Transfer,31231.22,441.91
100842,5218,2/5/2022 2:00,Payment,44604.27,598.01
100843,5460,2/5/2022 3:00,Deposit,25060.71,469.15
100844,5662,2/5/2022 4:00,Payment,41323.8,624.68
100845,5634,2/5/2022 5:00,Withdrawal,20406.74,225.62
100846,6167,2/5/2022 6:00,Withdrawal,5568.53,99.88
100847,5989,2/5/2022 7:00,Payment,3544.53,27.35
100848,5188,2/5/2022 8:00,Deposit,3041.05,40.03
100849,5254,2/5/2022 9:00,Deposit,19317.43,372.02
100850,5067,2/5/2022 10:00,Withdrawal,17193.27,247.26
100851,5615,2/5/2022 11:00,Deposit,36037.88,621.82
100852,5335,2/5/2022 12:00,Payment,37269.66,551.72
100853,5670,2/5/2022 13:00,Transfer,3017.27,53.08
100854,5820,2/5/2022 14:00,Payment,11445.6,219.38
100855,5873,2/5/2022 15:00,Withdrawal,14075.96,128
100856,6432,2/5/2022 16:00,Withdrawal,27606.79,208.29
100857,5299,2/5/2022 17:00,Withdrawal,7653.5,93.83
100858,5356,2/5/2022 18:00,Deposit,7130.09,110.72
100859,5255,2/5/2022 19:00,Payment,47217.55,397
100860,6007,2/5/2022 20:00,Transfer,40308.04,204.02
100861,5352,2/5/2022 21:00,Payment,9442.42,95.78
100862,5523,2/5/2022 22:00,Transfer,20625.11,402.87
100863,5949,2/5/2022 23:00,Payment,18103.29,279.23
100864,5755,2/6/2022 0:00,Withdrawal,39654.7,436.99
100865,5283,2/6/2022 1:00,Transfer,25755.54,203.18
100866,6335,2/6/2022 2:00,Payment,6828.56,70.62
100867,5098,2/6/2022 3:00,Deposit,37080.11,279.87
100868,5196,2/6/2022 4:00,Deposit,20145.95,132.85
100869,5481,2/6/2022 5:00,Payment,13514.75,251.39
100870,5877,2/6/2022 6:00,Withdrawal,19087.18,381.07
100871,6249,2/6/2022 7:00,Transfer,25138.95,187.58
